origin_id,canonical_name,aliases,geo_type,parent_path,hierarchy_path,source_section,source_line,mapping_status,coordinate_status,coordinate_eligible,in_total_master,in_human_summary,in_existing_origin_master,conflict_flags,source_reference,notes
OMR-E580B4B324,章太村,,natural_village,永德县/亚练乡,永德县/亚练乡/章太村,临沧｜永德封版树 v2,986,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:986,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：藤子茶发展线索。
OMR-17D22B0596,兔乃村,,natural_village,永德县/亚练乡,永德县/亚练乡/兔乃村,临沧｜永德封版树 v2,987,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:987,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：藤子茶发展线索。
OMR-4CA4C21865,垭口村,,natural_village,永德县/亚练乡,永德县/亚练乡/垭口村,临沧｜永德封版树 v2,988,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:988,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-57EBB8E0F1,黄草山古茶园,,microplot,永德县/亚练乡/垭口村,永德县/亚练乡/垭口村/黄草山古茶园,临沧｜永德封版树 v2,989,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:989,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：official protected。
OMR-97B0D153D0,对门山古茶园,,microplot,永德县/亚练乡/垭口村,永德县/亚练乡/垭口村/对门山古茶园,临沧｜永德封版树 v2,990,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:990,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：official protected。
OMR-64835C7885,云岭村,,natural_village,永德县/亚练乡,永德县/亚练乡/云岭村,临沧｜永德封版树 v2,991,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:991,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-78AD559C93,打毒山古茶园,,microplot,永德县/亚练乡/云岭村,永德县/亚练乡/云岭村/打毒山古茶园,临沧｜永德封版树 v2,992,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:992,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：official protected。
OMR-CF933CBD3B,胡管箐古茶园,,microplot,永德县/亚练乡/云岭村,永德县/亚练乡/云岭村/胡管箐古茶园,临沧｜永德封版树 v2,993,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:993,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：official protected。
OMR-C4347F8734,平掌村 / 平掌古茶园,,microplot,永德县/亚练乡,永德县/亚练乡/平掌村 / 平掌古茶园,临沧｜永德封版树 v2,994,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,compound_or_alias_name|raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:994,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：historical research node。
OMR-843B44E7F7,大山乡,,township,永德县,永德县/大山乡,临沧｜永德封版树 v2,1007,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1007,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-94C007173D,纸厂村,,natural_village,永德县/大山乡,永德县/大山乡/纸厂村,临沧｜永德封版树 v2,1008,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1008,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-C5D83D01D3,木瓜寨,,natural_village,永德县/大山乡/纸厂村,永德县/大山乡/纸厂村/木瓜寨,临沧｜永德封版树 v2,1009,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1009,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-2D8420A717,永康镇,,township,永德县,永德县/永康镇,临沧｜永德封版树 v2,1018,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1018,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-6B1A1E0C86,底卡村,,natural_village,永德县/永康镇,永德县/永康镇/底卡村,临沧｜永德封版树 v2,1019,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1019,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-134568A47C,忙笼村,,natural_village,永康镇,永康镇/忙笼村,临沧｜永德封版树 v2,1028,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1028,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-1CE87B0184,箐林口古茶园,,microplot,永康镇/忙笼村,永康镇/忙笼村/箐林口古茶园,临沧｜永德封版树 v2,1029,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1029,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-E65F5FC17E,马鞍山古茶园,,microplot,永康镇/忙笼村,永康镇/忙笼村/马鞍山古茶园,临沧｜永德封版树 v2,1030,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1030,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-6C85EB75C2,苦竹林古茶园,,microplot,永康镇/忙笼村,永康镇/忙笼村/苦竹林古茶园,临沧｜永德封版树 v2,1031,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1031,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-8A6B0BFF84,漫湾镇部分行政村,,administrative_village,白莺山茶区,白莺山茶区/漫湾镇部分行政村,临沧｜白莺山｜封版树 v3,1048,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1048,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-FD3611AD0B,茂兰镇部分行政村,,administrative_village,白莺山茶区,白莺山茶区/茂兰镇部分行政村,临沧｜白莺山｜封版树 v3,1049,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1049,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-9C9B4DCE93,忙怀乡部分行政村,,administrative_village,白莺山茶区,白莺山茶区/忙怀乡部分行政村,临沧｜白莺山｜封版树 v3,1050,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1050,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-D77D0C931D,漫湾镇,,township,云县,云县/漫湾镇,临沧｜白莺山｜封版树 v3,1064,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1064,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-25AAAFF01C,白莺山村,,natural_village,云县/漫湾镇,云县/漫湾镇/白莺山村,临沧｜白莺山｜封版树 v3,1065,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1065,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-8A802B60B1,核桃林村,,natural_village,云县/漫湾镇,云县/漫湾镇/核桃林村,临沧｜白莺山｜封版树 v3,1066,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1066,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-D1CC2223B3,熊家自然村,,natural_village,云县/漫湾镇/白莺山村,云县/漫湾镇/白莺山村/熊家自然村,临沧｜白莺山｜封版树 v3,1084,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1084,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-332C7D5835,二嘎子茶王,,microregion,云县/漫湾镇/白莺山村/熊家自然村,云县/漫湾镇/白莺山村/熊家自然村/二嘎子茶王,临沧｜白莺山｜封版树 v3,1085,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1085,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：代表单株。
OMR-E8EC71BB8D,核桃箐组,,village_group,云县/漫湾镇/白莺山村,云县/漫湾镇/白莺山村/核桃箐组,临沧｜白莺山｜封版树 v3,1086,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1086,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-6D5510E717,白芽子茶王,,microregion,云县/漫湾镇/白莺山村/核桃箐组,云县/漫湾镇/白莺山村/核桃箐组/白芽子茶王,临沧｜白莺山｜封版树 v3,1087,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1087,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：代表单株。
OMR-5DC5007EFB,茶家组,,village_group,云县/漫湾镇/白莺山村,云县/漫湾镇/白莺山村/茶家组,临沧｜白莺山｜封版树 v3,1088,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1088,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-60699AE362,本山茶王,,mountain,云县/漫湾镇/白莺山村/茶家组,云县/漫湾镇/白莺山村/茶家组/本山茶王,临沧｜白莺山｜封版树 v3,1089,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1089,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：代表单株。
OMR-24031C2539,中村组,,village_group,云县/漫湾镇/白莺山村,云县/漫湾镇/白莺山村/中村组,临沧｜白莺山｜封版树 v3,1090,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1090,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-4327FD95C8,黑条子茶王,,microregion,云县/漫湾镇/白莺山村/中村组,云县/漫湾镇/白莺山村/中村组/黑条子茶王,临沧｜白莺山｜封版树 v3,1091,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1091,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：代表单株。
OMR-6F255D4E2A,中山茶树小组？,,mountain,云县/漫湾镇/白莺山村,云县/漫湾镇/白莺山村/中山茶树小组？,临沧｜白莺山｜封版树 v3,1092,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,name_unresolved|raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1092,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：实地记录，行政身份待核。
OMR-8ACC36D0D9,本山,,mountain,白莺山地方类型,白莺山地方类型/本山,临沧｜白莺山｜封版树 v3,1121,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1121,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-619CAB66FA,二嘎子,,待人工判定,白莺山地方类型,白莺山地方类型/二嘎子,临沧｜白莺山｜封版树 v3,1122,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1122,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-17D0E53A41,黑条子,,待人工判定,白莺山地方类型,白莺山地方类型/黑条子,临沧｜白莺山｜封版树 v3,1123,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1123,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-4933BEA270,勐库大叶种,,待人工判定,白莺山地方类型,白莺山地方类型/勐库大叶种,临沧｜白莺山｜封版树 v3,1124,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1124,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-2CFBEEFDE8,红芽口 / 红芽茶,,待人工判定,白莺山地方类型,白莺山地方类型/红芽口 / 红芽茶,临沧｜白莺山｜封版树 v3,1125,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,compound_or_alias_name,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1125,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
